,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,prefer_ours,prefer_gt,prefer_none
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4CDVH,4586247564.jpg#1r1c,True,a person cannot be walking along a trail in the mountains and walking along a pier at the same time,1,False,False,False,"person is either at the ocean or mountains, on a trail or concrete path",1.0,False,False,False,False,False,True
selected,3Y4W8Q93L0W5ZO3T8VNUBY9TF4CDVH,151215569.jpg#2r4n,True,the girl cannot be sitting on the man's shoulders and covering the man's eyes at the same time,0,False,False,True,the girl has both hands away from his head and does not cover his eyes,1.0,False,False,True,False,True,False
selected,340UGXU9DZDRGQEFUQDJLYDH13ZVUZ,2834752476.jpg#1r1e,True,a man sitting on a couch is inside,1,False,False,False,the man is inside implies that he is in a room,1.0,False,False,False,True,False,False
selected,340UGXU9DZDRGQEFUQDJLYDH13ZVUZ,151215569.jpg#2r4n,True,the girl cannot be sitting on the man's shoulders and covering the man's eyes at the same time,1,False,False,False,the girl has both hands away from his head and does not cover his eyes,1.0,False,False,False,False,True,False
selected,3TXD01ZLD5TSMDV0AUCWC8D4OIPU47,19469520.jpg#4r1c,True,cyclists cannot be standing and sitting at the same time,1,False,False,False,"if cyclists are sitting in canoes, they do not await the start of a race",0.0,False,False,False,True,False,False
selected,3TXD01ZLD5TSMDV0AUCWC8D4OIPU47,2834752476.jpg#1r1e,True,a man sitting on a couch is inside,1,False,False,False,the man is inside implies that he is in a room,0.6666666666666666,False,False,False,True,False,False
selected,3TXD01ZLD5TSMDV0AUCWC8D4OIPU47,288038357.jpg#4r1c,True,the man cannot be tapdancing and working on a roof simultaneously,1,False,False,False,working and tapdancing is differ in action,1.0,False,False,False,True,False,False
selected,3TXD01ZLD5TSMDV0AUCWC8D4OIPU47,4586247564.jpg#1r1c,True,a person cannot be walking along a trail in the mountains and walking along a pier at the same time,1,False,False,False,"person is either at the ocean or mountains, on a trail or concrete path",1.0,False,False,False,True,False,False
selected,3TXD01ZLD5TSMDV0AUCWC8D4OIPU47,151215569.jpg#2r4n,True,the girl cannot be sitting on the man's shoulders and covering the man's eyes at the same time,0,False,True,False,the girl has both hands away from his head and does not cover his eyes,1.0,False,True,False,False,False,True
selected,37Q970SNZFKVF16DY7YUZ9ODRZZS1D,19469520.jpg#4r1c,True,cyclists cannot be standing and sitting at the same time,1,False,False,False,"if cyclists are sitting in canoes, they do not await the start of a race",0.0,False,False,False,True,False,False
selected,37Q970SNZFKVF16DY7YUZ9ODRZZS1D,2834752476.jpg#1r1e,True,a man sitting on a couch is inside,1,False,False,False,the man is inside implies that he is in a room,1.0,False,False,False,True,False,False
selected,37Q970SNZFKVF16DY7YUZ9ODRZZS1D,4586247564.jpg#1r1c,True,a person cannot be walking along a trail in the mountains and walking along a pier at the same time,1,False,False,False,"person is either at the ocean or mountains, on a trail or concrete path",1.0,False,False,False,False,True,False
selected,37Q970SNZFKVF16DY7YUZ9ODRZZS1D,151215569.jpg#2r4n,True,the girl cannot be sitting on the man's shoulders and covering the man's eyes at the same time,1,False,False,False,the girl has both hands away from his head and does not cover his eyes,1.0,False,False,False,False,True,False
selected,3VJ40NV2QJZHQTQTT91VLAX7MWNOTR,3799708677.jpg#1r1e,True,walking is a form of stroll,0.6666666666666666,False,False,False,going for a stroll means walking along a path,0.6666666666666666,False,False,False,False,False,True
selected,3VJ40NV2QJZHQTQTT91VLAX7MWNOTR,2736263351.jpg#1r1e,True,a man is digging in the dirt outside,1,False,False,False,the man is raking soil so he must be outside,0.6666666666666666,False,False,False,True,False,False
selected,3VJ40NV2QJZHQTQTT91VLAX7MWNOTR,6084817815.jpg#3r1e,True,people in bright colours dance wildly is part of their description in a parade,0.6666666666666666,True,False,False,they are dancing in a parade in bright color outfits,1.0,True,False,False,False,True,False
selected,3VJ40NV2QJZHQTQTT91VLAX7MWNOTR,4549641134.jpg#3r1c,True,the woman cannot be sitting and standing at the same time,1,False,False,False,a crowd is many more people than just a woman,1.0,False,False,False,True,False,False
selected,3EKVH9QMEZGW2X5RKL3J9TCII33D2N,3799708677.jpg#1r1e,True,walking is a form of stroll,0,True,False,False,going for a stroll means walking along a path,1.0,True,False,False,False,True,False
selected,3EKVH9QMEZGW2X5RKL3J9TCII33D2N,2736263351.jpg#1r1e,True,a man is digging in the dirt outside,1,False,False,False,the man is raking soil so he must be outside,0.0,False,False,False,True,False,False
selected,3EKVH9QMEZGW2X5RKL3J9TCII33D2N,6084817815.jpg#3r1e,True,people in bright colours dance wildly is part of their description in a parade,0,False,False,True,they are dancing in a parade in bright color outfits,1.0,False,False,True,False,True,False
selected,37Q970SNZFKVF16DY7YUZ9ODR0HS1X,3799708677.jpg#1r1e,True,walking is a form of stroll,1,False,False,False,going for a stroll means walking along a path,1.0,False,False,False,False,True,False
selected,37Q970SNZFKVF16DY7YUZ9ODR0HS1X,2736263351.jpg#1r1e,True,a man is digging in the dirt outside,1,False,False,False,the man is raking soil so he must be outside,1.0,False,False,False,False,True,False
selected,37Q970SNZFKVF16DY7YUZ9ODR0HS1X,6084817815.jpg#3r1e,True,people in bright colours dance wildly is part of their description in a parade,1,False,False,False,they are dancing in a parade in bright color outfits,1.0,False,False,False,False,True,False
selected,3E1QT0TDFQLOWNN2SGDVAH5YW8E8IY,3799708677.jpg#1r1e,True,walking is a form of stroll,1,False,False,False,going for a stroll means walking along a path,1.0,False,False,False,True,False,False
selected,3E1QT0TDFQLOWNN2SGDVAH5YW8E8IY,2736263351.jpg#1r1e,True,a man is digging in the dirt outside,1,False,False,False,the man is raking soil so he must be outside,1.0,False,False,False,True,False,False
selected,3E1QT0TDFQLOWNN2SGDVAH5YW8E8IY,6084817815.jpg#3r1e,True,people in bright colours dance wildly is part of their description in a parade,1,False,False,False,they are dancing in a parade in bright color outfits,1.0,False,False,False,True,False,False
selected,3Z3ZLGNNSJ6FCO5FT7N8S2O97XX3Q0,2607097757.jpg#4r1n,True,the worker cannot be working and on his lunch break simultaneously,1,False,False,False,the worker is at work he cannot said to be at lunch break,1.0,False,False,False,False,False,True
selected,3Z3ZLGNNSJ6FCO5FT7N8S2O97XX3Q0,3799708677.jpg#1r1e,True,walking is a form of stroll,1,False,False,False,going for a stroll means walking along a path,1.0,False,False,False,False,False,True
selected,3Z3ZLGNNSJ6FCO5FT7N8S2O97XX3Q0,2736263351.jpg#1r1e,True,a man is digging in the dirt outside,1,False,False,False,the man is raking soil so he must be outside,1.0,False,False,False,False,False,True
selected,3Z3ZLGNNSJ6FCO5FT7N8S2O97XX3Q0,6084817815.jpg#3r1e,True,people in bright colours dance wildly is part of their description in a parade,1,False,False,False,they are dancing in a parade in bright color outfits,1.0,False,False,False,False,False,False
selected,3Z3ZLGNNSJ6FCO5FT7N8S2O97XX3Q0,4549641134.jpg#3r1c,True,the woman cannot be sitting and standing at the same time,1,False,False,False,a crowd is many more people than just a woman,1.0,False,False,False,False,True,False
selected,3A4TN5196LUQCV2V3ABFCR02MPGHCM,5892931627.jpg#0r2n,True,just because a player is swinging a bat doesn't mean he just hit a home run,1,False,False,False,the player is playing baseball an swinging pretty hard to the ball but the ball is not shown and it could be an strike not a home run,0.6666666666666666,False,False,False,True,False,False
selected,3A4TN5196LUQCV2V3ABFCR02MPGHCM,4397606831.jpg#4r1c,True,the celebrants cannot be sitting on the ground crying and feeling sad and sitting on a traffic light pole simultaneously,0.3333333333333333,False,False,True,"climbing is an energetic, motion filled activity, sitting is a passive activity",0.3333333333333333,False,False,True,False,False,True
selected,3A4TN5196LUQCV2V3ABFCR02MPGHCM,4893369019.jpg#3r1n,True,a crowd can be at a concert or at a park,0.6666666666666666,False,False,True,"the crowd is all looking in the same direction, but i cannot tell if they are watching a concert or not",1.0,False,False,True,False,True,False
selected,3A4TN5196LUQCV2V3ABFCR02MPGHCM,4333374998.jpg#0r1c,True,the child cannot be looking out the window and be held by his mother at the mall simultaneously,0.6666666666666666,False,True,True,there are usually not screen doors at the mall,1.0,False,True,True,False,True,False
selected,3A4TN5196LUQCV2V3ABFCR02MPGHCM,511749704.jpg#4r1e,True,a little boy is wearing red shirt and helmet,1,False,False,False,a little boy in red is the same thing as wearing red,0.6666666666666666,False,False,False,True,False,False
selected,37Q970SNZFKVF16DY7YUZ9ODR1P1SG,4397606831.jpg#4r1c,True,the celebrants cannot be sitting on the ground crying and feeling sad and sitting on a traffic light pole simultaneously,1,False,False,False,"climbing is an energetic, motion filled activity, sitting is a passive activity",0.0,False,False,False,True,False,False
selected,37Q970SNZFKVF16DY7YUZ9ODR1P1SG,4333374998.jpg#0r1c,True,the child cannot be looking out the window and be held by his mother at the mall simultaneously,0,True,False,False,there are usually not screen doors at the mall,1.0,True,False,False,False,True,False
selected,37Q970SNZFKVF16DY7YUZ9ODR1P1SG,511749704.jpg#4r1e,True,a little boy is wearing red shirt and helmet,1,False,False,False,a little boy in red is the same thing as wearing red,1.0,False,False,False,True,False,False
selected,3GD6L00D3T9SH6T8EA28N0P7ZCO1ML,5892931627.jpg#0r2n,True,just because a player is swinging a bat doesn't mean he just hit a home run,1,False,False,False,the player is playing baseball an swinging pretty hard to the ball but the ball is not shown and it could be an strike not a home run,1.0,False,False,False,False,True,False
selected,3GD6L00D3T9SH6T8EA28N0P7ZCO1ML,4397606831.jpg#4r1c,True,the celebrants cannot be sitting on the ground crying and feeling sad and sitting on a traffic light pole simultaneously,1,False,False,False,"climbing is an energetic, motion filled activity, sitting is a passive activity",1.0,False,False,False,True,False,False
selected,3GD6L00D3T9SH6T8EA28N0P7ZCO1ML,4893369019.jpg#3r1n,True,a crowd can be at a concert or at a park,1,False,False,False,"the crowd is all looking in the same direction, but i cannot tell if they are watching a concert or not",1.0,False,False,False,False,True,False
selected,3GD6L00D3T9SH6T8EA28N0P7ZCO1ML,4333374998.jpg#0r1c,True,the child cannot be looking out the window and be held by his mother at the mall simultaneously,0.6666666666666666,False,False,False,there are usually not screen doors at the mall,1.0,False,False,False,False,True,False
selected,3GD6L00D3T9SH6T8EA28N0P7ZCO1ML,511749704.jpg#4r1e,True,a little boy is wearing red shirt and helmet,1,False,False,False,a little boy in red is the same thing as wearing red,1.0,False,False,False,True,False,False
selected,3VFJCI1K40BGI1W311JSGMNN7N3RGU,511749704.jpg#4r1e,True,a little boy is wearing red shirt and helmet,1,False,False,False,a little boy in red is the same thing as wearing red,0.0,False,False,False,False,True,False
selected,3018Q3ZVOJ2F8AJ0F1RIK0CK9S4ARF,511749704.jpg#4r1e,True,a little boy is wearing red shirt and helmet,1,False,False,False,a little boy in red is the same thing as wearing red,1.0,False,False,False,False,True,False
selected,3VHHR074H4TMMAQP3EI2OX1V2V1L77,6647904677.jpg#0r1c,True,the group of people cannot be dogs,1,False,False,False,a group of people are not a group of dogs,1.0,False,False,False,False,False,True
selected,3VHHR074H4TMMAQP3EI2OX1V2V1L77,582788646.jpg#3r4n,True,just because a boy is at the beach doesn't mean he is on vacation with his family,1,False,False,False,could be in vacation,0.3333333333333333,False,False,False,True,False,False
selected,3VHHR074H4TMMAQP3EI2OX1V2V1L77,7498713846.jpg#0r1c,True,the man cannot be hugging and fishing simultaneously,0.3333333333333333,False,True,True,"if a man has his hand on the back of a main, it cannot be claimed that he has caught a tire",0.6666666666666666,False,True,True,False,True,False
selected,3VHHR074H4TMMAQP3EI2OX1V2V1L77,289639811.jpg#0r1c,True,soccer and hockey are different sports,1,False,False,False,the men are either playing soccer or they play hockey,0.3333333333333333,False,False,False,True,False,False
selected,3VHHR074H4TMMAQP3EI2OX1V2V1L77,3996889070.jpg#3r1e,True,the deer is near the girl because the girl is petting a deer,1,True,False,False,girl reaches out to pet a deer.which means deer was near the girl,1.0,True,False,False,False,True,False
selected,3FTF2T8WLSU6BNQHMPNOB49HVQRW9H,6647904677.jpg#0r1c,True,the group of people cannot be dogs,1,False,False,False,a group of people are not a group of dogs,1.0,False,False,False,True,False,False
selected,3FTF2T8WLSU6BNQHMPNOB49HVQRW9H,7498713846.jpg#0r1c,True,the man cannot be hugging and fishing simultaneously,0,True,False,False,"if a man has his hand on the back of a main, it cannot be claimed that he has caught a tire",0.0,True,False,False,False,False,True
selected,3FTF2T8WLSU6BNQHMPNOB49HVQRW9H,3996889070.jpg#3r1e,True,the deer is near the girl because the girl is petting a deer,1,False,False,False,girl reaches out to pet a deer.which means deer was near the girl,1.0,False,False,False,True,False,False
selected,3MTMREQS4WUKG60MEV1O7ZK117MAWL,6647904677.jpg#0r1c,True,the group of people cannot be dogs,1,False,False,False,a group of people are not a group of dogs,1.0,False,False,False,False,True,False
selected,3MTMREQS4WUKG60MEV1O7ZK117MAWL,582788646.jpg#3r4n,True,just because a boy is at the beach doesn't mean he is on vacation with his family,1,False,False,False,could be in vacation,1.0,False,False,False,True,False,False
selected,3MTMREQS4WUKG60MEV1O7ZK117MAWL,7498713846.jpg#0r1c,True,the man cannot be hugging and fishing simultaneously,1,False,False,False,"if a man has his hand on the back of a main, it cannot be claimed that he has caught a tire",0.0,False,False,False,True,False,False
